,Authors,Link,Title,Strategy,Tickers,Opening Price,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51
16291, The Frugal Prof,/article/4057776-game-changer-twitter-paid-service,Game Changer For Twitter: Paid Service,Long,TWTR,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21
16292, Reid Zyniecki,/article/4057794-twitters-user-problem-serious-think,Twitter's User Problem Is More Serious Than You Think,Short,TWTR,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21
16293, JAMM Investing,/article/4056828-twitter-sell,Twitter Is A Sell,Short,TWTR,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21
16330, Ravi Parikh,/article/4059325-twitter-tipping-point-massive-change,Twitter - At The Tipping Point Of A Massive Change,Long,TWTR,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09
16340, Stone Fox Capital,/article/4060525-twitter-losing-tnf-big-deal,Twitter: Losing TNF Was No Big Deal,Long,TWTR,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99
16341, Activist Stocks,/article/4059912-twitter-finally-spotlight,Twitter: Finally Out Of The Spotlight?,Long,TWTR,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99
16358, Crispus Nyaga,/article/4062827-twitter-twitter-bird-flying-away,Twitter: The Twitter Bird Is Flying Away,Long,TWTR,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36
16362, Stone Fox Capital,/article/4065472-twitter-engagement-acceleration-key,Twitter: Engagement Acceleration Was Key,Long,TWTR,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4
16363, Bull & Bear Trading,/article/4066734-social-media-shakeout-phase-q1-results-indicate-twitter-already-victim,Social Media In The Shakeout Phase: Q1 Results Indicate Twitter Already A Victim,Short,TWTR,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4
16364, Bull & Bear Trading,/article/4066255-twitter-song-remains-stairway-heaven,Twitter: The Song Remains The Same (And Not Stairway To Heaven),Short,TWTR,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4
16377, Celeritas Investments,/article/4067873-twitter-offer-way,Twitter: An Offer On The Way?,Long,TWTR,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71
16378, Asif Suria,/article/4067515-twitter-jack-dorsey-effect-continues,Twitter: The Jack Dorsey Effect Continues,Long,TWTR,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71
16387, Stone Fox Capital,/article/4074365-twitter-big-live-video-catalyst,Twitter: Big Live Video Catalyst,Long,TWTR,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999
16392, Hudson River Capital Research,/article/4078806-twitter-take-opportunity-sell,Twitter: Take This Opportunity To Sell,Short,TWTR,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43
16396, Stone Fox Capital,/article/4083396-twitter-turning-revenue-trend,Twitter: The Turning Revenue Trend,Long,TWTR,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001
16401, Stone Fox Capital,/article/4086392-twitter-turns-increasingly-influential,Twitter Turns Increasingly Influential,Long,TWTR,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001
16406, Celeritas Investments,/article/4093371-twitter-wait-wait-wait,Twitter: Wait Wait Wait,Long,TWTR,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0
16411," James Ryans, CFA",/article/4102771-memo-twitters-new-cfo-present-simple-facts,Memo To Twitter's New CFO: Present The Simple Facts,Short,TWTR,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001
16416, Josh Rudnik,/article/4113385-twitter-looks-like-bottom,Twitter: Why This Looks Like A Bottom,Long,TWTR,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09
16421, Stone Fox Capital,/article/4117049-twitter-engagement-remains-key,Twitter: Engagement Remains The Key,Long,TWTR,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33
16426, Shareholders Unite,/article/4118846-twitters-brilliant-solution,Twitter's Brilliant Solution,Long,TWTR,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002
16427, Gary Alexander,/article/4117996-twitter-finding-equilibrium,Twitter: Finding Equilibrium,Long,TWTR,21.25,19.389999,20.17,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002
16436, Orange Peel Investments,/article/4127668-twitter-moves-52-week-highs-despite-major-shareholder-arrest,Twitter Moves To 52 Week Highs Despite Major Shareholder Arrest,Long,TWTR,21.129999,21.82,20.4,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17
16441, Stone Fox Capital,/article/4131862-twitter-audience-engagement-catalysts,Twitter: Audience Engagement Catalysts,Long,TWTR,22.049999,24.68,24.26,16.440001000000002,17.5,16.959999,16.610001,16.940001000000002,17.93,15.81,16.42,16.059998999999998,15.56,15.21,15.09,14.99,14.84,14.36,14.4,14.71,17.540001,18.309999,19.23,18.43,18.43,18.23,17.040001,17.059998999999998,18.290001,17.65,18.08,19.940001,20.0,16.09,16.4,16.09,16.110001,16.77,16.65,17.66,17.6,16.98,17.09,17.67,18.33,17.370001000000002,21.25,19.389999,20.17,21.129999,21.82,20.4
16446, Chris Lau,/article/4037587-valeant-gives-gains,Valeant Gives Up Gains,Long,VRX,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35
16456, Earnings Forecast Focus,/article/4044890-valeants-2017-ebitda-guidance-4_1b-4_25b,Valeant's 2017 EBITDA Guidance: $4.1B To $4.25B,Long,VRX,14.59,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33
16466, Gerritjan Boeve,/article/4045986-valeant-time-go-long,Valeant: Time To Go Long,Long,VRX,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59
16467, Random Itinerant,/article/4045735-update-valeants-debt-pathway-asset-sales,Update On Valeant's Debt Pathway After Asset Sales,Long,VRX,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59
16468, jsIRA,/article/4045429-valeant-major-run-underway,Valeant: A Major Run Is Underway,Long,VRX,14.97,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59
16496, George Kesarios,/article/4047800-valeant-shares-worth-least-57,Valeant Shares Are Worth At Least $57,Long,VRX,16.4,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97
16506, Sam Paul,/article/4052096-valeant-will-light-end-tunnel,Valeant: There Will Be A Light At The End Of The Tunnel,Long,VRX,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4
16507, DoctoRx,/article/4051533-valeant-probably-worthless-risky-attractive-now,"Valeant: Probably Worthless, Or Risky But Attractive Now?",Short,VRX,16.709999,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4
16522, Orange Peel Investments,/article/4054349-valeant-appreciate-50-percent-now-multiples-future,"Valeant Could Appreciate 50% Now, Multiples Of That In The Future",Long,VRX,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999
16523, Arjan Sharma,/article/4054279-valeants-bausch-and-lomb-worth-might-think,Why Valeant's Bausch & Lomb Is Worth More Than You Might Think,Long,VRX,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999
16524, Bram de Haas,/article/4052894-aint,It Ain't Over Until It's Over,Long,VRX,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999
16525, Arjan Sharma,/article/4052841-valeant-can-multibagger-next-2-years,Valeant Can Be A Multibagger In The Next 2 Years,Long,VRX,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999
16526, Bram de Haas,/article/4052322-valeant-chipping-away-billion-billion,"Valeant: Chipping Away, Billion By Billion",Long,VRX,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999
16527, Orange Peel Investments,/article/4052283-valeants-debt-refinance-road-perdition-blue-skies-ahead,Valeant's Debt Refinance: Road To Perdition Or Blue Skies Ahead?,Long,VRX,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999
16528, Short Only,/article/4052719-valeant-controlled-liquidation,Valeant Is A Controlled Liquidation,Short,VRX,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999
16529, Shock Exchange,/article/4052629-valeant-lenders-providing-mullet-money,Valeant: Are Lenders Providing 'Mullet Money'?,Short,VRX,12.41,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999
16602, Andrew McElroy,/article/4056047-valeant-bears-betting-bankruptcy-thin-ice,Valeant Bears Betting On Bankruptcy Are On Thin Ice,Long,VRX,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41
16603, Orange Peel Investments,/article/4055965-valeant-insiders-show-path-15-short-term-intact,Valeant Insiders Show Path To $15 In Short Term Is Intact,Long,VRX,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41
16604, George Kesarios,/article/4055924-bill-ackmans-capitulation-might-bullish-valeant,Bill Ackman's Capitulation Might Be Bullish For Valeant,Long,VRX,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41
16605, Sam Paul,/article/4054899-ackman-sink-valeant,Does Ackman Sink Valeant?,Long,VRX,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41
16606, George Kesarios,/article/4054653-valeant-kicks-debt-can-road,Valeant Kicks The Debt Can Down The Road,Long,VRX,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41
16607, Research & Investment,/article/4055542-top-3-reasons-sell-valeant-now,Top 3 Reasons To Sell Valeant Now,Short,VRX,12.11,10.64,10.81,10.47,9.85,9.48,8.6,9.66,9.71,14.17,13.45,12.24,12.34,12.65,13.47,17.08,16.969998999999998,16.66,17.370001000000002,17.540001,16.459999,15.37,13.77,14.14,14.23,13.1,14.19,13.79,14.09,14.62,14.42,12.92,12.05,11.41,12.04,14.6,15.57,16.48,17.49,20.549999,21.200001,21.65,15.24,15.35,15.24,13.99,13.33,14.59,14.97,16.4,16.709999,12.41
