Authors,Link,Title,Strategy,Tickers,Date,Opening Price,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Performance
 KIA Investment Research,/article/4052652-really-expect-lot-handset-licensing-deals-blackberry,Are We Really To Expect A Lot More Handset Licensing Deals From BlackBerry?,Short,BB,2017-03-06,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,0
 Jonty Russell,/article/4056129-blackberry-re-branded-company-without-re-valued-price,BlackBerry: A Re-Branded Company Without A Re-Valued Price,Long,BB,2017-03-13,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,0
 Orange Peel Investments,/article/4054545-mobileye-buyout-gives-blackberry-shares-immediate-34-percent-68-percent-upside,Mobileye Buyout Gives BlackBerry Shares Immediate 34% To 68% Upside,Long,BB,2017-03-13,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,0
 Kayode Omotosho,/article/4055473-valuing-blackberry-like-startup,Valuing BlackBerry Like A Startup,Short,BB,2017-03-13,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,0
 KIA Investment Research,/article/4054932-mobileye-acquisition-make-blackberry-acquisition-target,Does The Mobileye Acquisition Make BlackBerry An Acquisition Target?,Short,BB,2017-03-13,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,0
 Short Only,/article/4056658-short-blackberry-stock-still-overvalued,Short BlackBerry: The Stock Is Still Overvalued,Short,BB,2017-03-20,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,0
 Searching For Value,/article/4060469-blackberry-turnaround-almost,BlackBerry: The Turnaround Is Almost Here,Long,BB,2017-04-03,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,0
 Kayode Omotosho,/article/4059970-blackberry-better-trust-volatility,BlackBerry: Better Trust with More Volatility?,Short,BB,2017-04-03,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,0
 Orange Peel Investments,/article/4062671-blackberry-fair-value-closer-10-now-20-long-term,"BlackBerry Fair Value Is Closer To $10 Now, Could Be $20 Long-Term",Long,BB,2017-04-10,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,0
 Jonty Russell,/article/4062204-adding-blackberry-rally,Adding To The BlackBerry Rally,Long,BB,2017-04-10,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,0
 Jay Somaney,/article/4061954-game-just-change-blackberry,Did The Game Just Change For BlackBerry?,Long,BB,2017-04-10,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,0
 Bill Maurer,/article/4061709-blackberry-reality-sets,BlackBerry: When Reality Sets In,Short,BB,2017-04-10,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,0
 Jonty Russell,/article/4067190-blacker-berry-bullish-investor,"The Blacker The Berry, The More Bullish The Investor",Long,BB,2017-04-24,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,0
 Wappinger Capital Research,/article/4073118-blackberry-like-company,BlackBerry - This Is Why I Like The Company,Long,BB,2017-05-08,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,1
 Business Quant,/article/4070839-blackberrys-new-pillar-success-looking-strong,BlackBerry's New Pillar Of Success Is Looking Strong,Long,BB,2017-05-08,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,1
 Kayode Omotosho,/article/4075051-blackberry-rally-will-continue,BlackBerry: Why The Rally Will Continue,Long,BB,2017-05-15,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,1
 Paulo Santos,/article/4074578-blackberry-verge-disruption,BlackBerry On The Verge Of Disruption,Short,BB,2017-05-15,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,1
 Bill Maurer,/article/4073855-blackberry-shares-now-peaked,BlackBerry: Have Shares Now Peaked?,Short,BB,2017-05-15,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,1
 Motek Moyen,/article/4077028-blackberry-940-million-money-diversify-software-strategy,BlackBerry Has $940 Million More Money To Diversify Its Software Strategy,Long,BB,2017-05-22,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,1
 Jay Somaney,/article/4076805-notice-blackberrys-game-changer,Did You Notice Blackberry's Game-Changer?,Long,BB,2017-05-22,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,1
 Business Quant,/article/4076564-blackberry-shorts-running-away,BlackBerry: Shorts Are Running Away,Long,BB,2017-05-22,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,1
 KIA Investment Research,/article/4076464-investing-blackberrys-cybersecurity-story-soon-may-wannacry,"If Investing In BlackBerry's Cybersecurity Story, Soon You May 'WannaCry'",Short,BB,2017-05-22,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,1
 Orange Peel Investments,/article/4078336-blackberry-despite-toyota-dropping-qnx-20-reasonable-target,"BlackBerry: Despite Toyota Dropping QNX, $20 Is A Reasonable Target",Long,BB,2017-05-30,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,1
 Searching For Value,/article/4077503-blackberry-upside,BlackBerry Has More Upside,Long,BB,2017-05-30,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,1
 Bill Maurer,/article/4078058-blackberry-history-repeats,BlackBerry: History Repeats Itself,Short,BB,2017-05-30,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,1
 KIA Investment Research,/article/4080333-blackberry-can-save-infotainment-business,How BlackBerry Can Save Its Infotainment Business,Long,BB,2017-06-05,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,1
 Bank On Insight,/article/4080142-blackberry-start-talking-autonomous-driving-please,"BlackBerry: Let's Start Talking About Autonomous Driving, Please!",Long,BB,2017-06-05,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,1
 Kumquat Research,/article/4078861-blackberry-20-pipe-dream-right-now,BlackBerry: Why $20 Is A Pipe Dream Right Now,Long,BB,2017-06-05,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,1
 Bank On Insight,/article/4078711-blackberry-firing-cylinders,BlackBerry Is Firing On All Cylinders,Long,BB,2017-06-05,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,1
 Paulo Santos,/article/4080270-blackberry-talk-autonomous-driving,"BlackBerry: Let's Talk About Autonomous Driving, Then",Short,BB,2017-06-05,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,1
 Paulo Santos,/article/4079946-blackberry-qnx-et-tu-general-motors,"BlackBerry QNX: Et Tu, General Motors?",Short,BB,2017-06-05,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,1
 Paulo Santos,/article/4078830-blackberry-qnx-extraordinary-popular-delusions-madness-men,"BlackBerry: QNX, Extraordinary Popular Delusions And The Madness Of Men",Short,BB,2017-06-05,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,1
 Kayode Omotosho,/article/4081568-short-blackberry,Don't Short BlackBerry,Long,BB,2017-06-12,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,1
 Maks F. S.,/article/4085340-blackberry-haters-gonna-hate,BlackBerry: Haters Gonna Hate,Long,BB,2017-06-26,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,1
 Searching For Value,/article/4084532-blackberry-positive-developments,BlackBerry: Positive Developments,Long,BB,2017-06-26,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,1
 Jonathan Weber,/article/4083799-blackberry-bombs,BlackBerry Does It Again - And Bombs,Long,BB,2017-06-26,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,1
 Bank On Insight,/article/4084224-blackberry-screaming-hold-right-now,BlackBerry Is A Screaming Hold Right Now,Short,BB,2017-06-26,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,1
 Bill Maurer,/article/4084163-blackberry-finding-disappointment,BlackBerry: Finding More Disappointment,Short,BB,2017-06-26,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,1
 Jonathan Weber,/article/4086285-watch-institutional-investors,Watch What Institutional Investors Are Doing,Long,BB,2017-07-03,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,1
 Paulo Santos,/article/4085466-blackberry-misleading-positives,BlackBerry: On Misleading Positives,Short,BB,2017-07-03,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,1
